Company,Product_Type,Greenhouse_Gas_Emissions,Pollutants_Emitted,Water_Consumption,Energy_Consumption,Waste_Generation,sustainability_rating,sustainability_category
Nike,Cotton,0.9142857142857141,0.4375,0.44225000000000003,0.97125,0.77,0.7070571428571428,Not Sustainable
Zara,Nylon,0.9790476190476189,0.6875,0.15975000000000006,0.4637500000000001,0.30499999999999994,0.5190095238095237,Not Sustainable
Urban Outfitters,Organic_Cotton,0.49547619047619046,0.0,0.8140000000000001,0.72125,0.27,0.4601452380952381,Moderately Sustainable
Zara,Nylon,0.6385714285714286,0.75,0.5702499999999999,0.7324999999999999,0.8900000000000001,0.7162642857142857,Not Sustainable
Nike,Wool,0.6990476190476189,0.3125,0.5780000000000001,0.026249999999999996,0.41500000000000004,0.4061595238095238,Moderately Sustainable
Nike,Polyester,0.6828571428571428,0.9375,0.9437500000000001,0.73,0.19500000000000006,0.6978214285714286,Not Sustainable
Zara,Tencel,0.8716666666666666,0.25,0.39975000000000005,0.50875,0.645,0.5350333333333334,Not Sustainable
Urban Outfitters,Cotton,0.3352380952380953,0.5625,0.0787500000000001,0.5449999999999999,0.81,0.46629761904761907,Moderately Sustainable
Zara,Viscose,0.5252380952380953,0.0625,0.83175,0.8825000000000001,0.9199999999999999,0.644397619047619,Not Sustainable
Urban Outfitters,Recycled_Poly,1.0,0.0,0.52275,0.6812500000000001,0.94,0.6288,Not Sustainable
Zara,Microfiber,0.3926190476190476,0.125,0.7802500000000001,0.15625,0.19000000000000006,0.3288238095238095,Moderately Sustainable
Zara,Linen,0.6478571428571429,0.25,0.8992500000000001,0.70875,0.19000000000000006,0.5391714285714285,Not Sustainable
Adidas,Cotton,0.3614285714285715,0.625,0.39949999999999997,0.6212500000000001,0.635,0.5284357142857143,Not Sustainable
Nike,Polyester,0.670952380952381,0.8125,0.1260000000000001,0.5425,0.21999999999999997,0.4743904761904762,Moderately Sustainable
Zara,Synthetic_Blend,0.36952380952380953,0.5,0.81,0.22249999999999992,0.635,0.5074047619047619,Not Sustainable
Urban Outfitters,Cotton,0.3930952380952381,0.625,0.6659999999999999,0.6287500000000001,0.29499999999999993,0.5215690476190475,Not Sustainable
Nike,Recycled_Poly,0.6035714285714286,0.25,0.01200000000000001,0.77875,0.32000000000000006,0.3928642857142858,Moderately Sustainable
Zara,Linen,0.465,0.9375,0.2670000000000001,0.14250000000000007,0.47,0.45640000000000003,Moderately Sustainable
Forever 21,Linen,0.5607142857142857,0.25,0.35050000000000003,0.06374999999999997,0.845,0.41399285714285716,Moderately Sustainable
Forever 21,Recycled_Poly,0.4411904761904762,0.0,0.8840000000000001,0.98,0.7350000000000001,0.6080380952380953,Not Sustainable
Nike,Wool,0.9588095238095238,0.9375,0.62225,0.90375,0.7750000000000001,0.8394619047619047,Not Sustainable
Urban Outfitters,Synthetic_Blend,0.9528571428571428,0.375,0.47124999999999995,0.74875,0.44500000000000006,0.5985714285714285,Not Sustainable
Adidas,Cotton,0.19404761904761908,0.8125,0.9837500000000001,0.8712500000000001,1.0,0.7723095238095239,Not Sustainable
Adidas,Viscose,0.16571428571428576,0.4375,0.32824999999999993,0.13250000000000006,0.13,0.23879285714285717,Highly Sustainable
Zara,Cotton,0.09880952380952385,0.1875,0.030000000000000027,0.6074999999999999,0.41999999999999993,0.26876190476190476,Moderately Sustainable
Nike,Wool,0.3473809523809524,0.5,0.4145000000000001,0.7375,0.355,0.47087619047619056,Moderately Sustainable
Nike,Nylon,0.4116666666666667,0.25,0.8425,0.9325000000000001,0.16000000000000003,0.5193333333333333,Not Sustainable
Adidas,Recycled_Poly,0.944047619047619,0.4375,0.5362500000000001,0.9625000000000001,0.4099999999999999,0.6580595238095238,Not Sustainable
Zara,Viscose,0.40404761904761904,0.1875,0.25449999999999995,0.61375,0.015000000000000013,0.29495952380952384,Moderately Sustainable
Nike,Tencel,0.4000000000000001,0.9375,0.6327499999999999,0.21625000000000005,0.15500000000000003,0.4683,Moderately Sustainable
Zara,Microfiber,0.3623809523809524,0.25,0.3847499999999999,0.83125,0.06500000000000006,0.3786761904761905,Moderately Sustainable
Zara,Viscose,0.40785714285714286,0.875,0.06899999999999995,0.47625000000000006,0.135,0.39262142857142857,Moderately Sustainable
Adidas,Nylon,0.588095238095238,0.5,0.7315,0.7650000000000001,0.6950000000000001,0.6559190476190476,Not Sustainable
Adidas,Tencel,0.3847619047619048,0.875,0.6532500000000001,0.355,0.8300000000000001,0.619602380952381,Not Sustainable
Adidas,Tencel,0.1866666666666667,0.4375,0.812,0.2662500000000001,0.5700000000000001,0.4544833333333334,Moderately Sustainable
Nike,Viscose,0.7716666666666667,0.3125,0.3135000000000001,0.46875,0.40000000000000013,0.4532833333333334,Moderately Sustainable
Zara,Linen,0.029523809523809563,0.0,0.3285,0.2975000000000001,0.45500000000000007,0.22210476190476194,Highly Sustainable
Forever 21,Tencel,0.39857142857142863,0.5,0.565,0.925,0.125,0.5027142857142858,Not Sustainable
Zara,Tencel,0.34928571428571425,0.4375,0.5297499999999999,0.4112500000000001,0.07000000000000006,0.35955714285714285,Moderately Sustainable
Forever 21,Synthetic_Blend,0.9385714285714286,0.3125,0.9844999999999999,0.43500000000000005,0.655,0.6651142857142857,Not Sustainable
Nike,Cotton,0.13666666666666666,0.6875,0.43625,0.9850000000000001,0.375,0.5240833333333333,Not Sustainable
Nike,Cotton,0.0647619047619048,0.875,0.7902500000000001,0.020000000000000018,0.4850000000000001,0.447002380952381,Moderately Sustainable
Urban Outfitters,Wool,0.1185714285714286,0.75,0.21825000000000006,0.97875,0.29499999999999993,0.47211428571428565,Moderately Sustainable
Zara,Viscose,0.8399999999999999,0.125,0.10675000000000012,0.7550000000000001,0.42500000000000004,0.4503500000000001,Moderately Sustainable
Adidas,Polyester,0.47761904761904767,0.9375,0.21025000000000005,0.92875,0.14500000000000002,0.5398238095238095,Not Sustainable
Nike,Wool,0.44928571428571434,0.9375,0.5045,0.7962500000000001,0.09499999999999997,0.5565071428571429,Not Sustainable
Zara,Cotton,0.41190476190476194,0.0,0.42399999999999993,0.12375000000000003,0.685,0.3289309523809524,Moderately Sustainable
Adidas,Polyester,0.5592857142857144,0.6875,0.5297499999999999,0.16500000000000004,0.05500000000000005,0.39930714285714286,Moderately Sustainable
Adidas,Nylon,0.35595238095238096,0.5,0.4595,0.88625,0.3800000000000001,0.5163404761904762,Not Sustainable
Nike,Microfiber,0.5264285714285715,0.9375,0.24950000000000006,0.1875,0.45999999999999996,0.4721857142857143,Moderately Sustainable
Zara,Microfiber,0.2621428571428572,0.0,0.34325000000000006,0.91625,0.28,0.36032857142857144,Moderately Sustainable
Urban Outfitters,Viscose,0.25214285714285717,0.0,0.83375,0.5762499999999999,0.20000000000000007,0.37242857142857144,Moderately Sustainable
Forever 21,Organic_Cotton,0.04404761904761906,0.4375,0.32125000000000004,0.8900000000000001,0.895,0.5175595238095239,Not Sustainable
Zara,Tencel,0.808095238095238,0.5,0.2842500000000001,0.4112500000000001,0.5549999999999999,0.5117190476190476,Not Sustainable
Urban Outfitters,Tencel,0.8721428571428571,0.5,0.30125,0.23625000000000007,0.040000000000000036,0.38992857142857146,Moderately Sustainable
Nike,Polyester,0.1654761904761905,0.6875,0.9452500000000001,0.88375,0.8500000000000001,0.7063952380952382,Not Sustainable
Urban Outfitters,Linen,0.018571428571428572,0.3125,0.0495000000000001,0.14874999999999994,0.9299999999999999,0.29186428571428574,Moderately Sustainable
Urban Outfitters,Organic_Cotton,0.47333333333333333,0.0625,0.94675,0.030000000000000027,0.08999999999999997,0.32051666666666667,Moderately Sustainable
Nike,Wool,0.5911904761904763,0.0625,0.35725000000000007,0.9437500000000001,0.8049999999999999,0.5519380952380952,Not Sustainable
Zara,Microfiber,0.037142857142857144,0.125,0.863,0.32499999999999996,1.0,0.4700285714285714,Moderately Sustainable
Urban Outfitters,Organic_Cotton,0.5019047619047619,0.0,0.9995,0.0625,0.015000000000000013,0.3157809523809524,Moderately Sustainable
Nike,Polyester,0.5711904761904762,0.8125,0.26075000000000004,0.45875,0.32000000000000006,0.48463809523809526,Moderately Sustainable
Urban Outfitters,Microfiber,0.4114285714285714,0.5625,0.74925,0.685,0.56,0.5936357142857143,Not Sustainable
Adidas,Organic_Cotton,0.03690476190476194,0.5625,0.9165000000000001,0.7050000000000001,0.74,0.5921809523809525,Not Sustainable
Adidas,Synthetic_Blend,0.8288095238095239,0.25,0.32375,0.5675000000000001,0.54,0.5020119047619047,Not Sustainable
Zara,Cotton,0.07690476190476198,0.9375,0.6167500000000001,0.42375000000000007,0.9450000000000001,0.5999809523809525,Not Sustainable
Zara,Tencel,0.33261904761904765,0.1875,0.8115000000000001,0.49124999999999996,0.44999999999999996,0.4545738095238095,Moderately Sustainable
Nike,Polyester,0.2290476190476191,0.6875,0.5795000000000001,0.4212500000000001,0.77,0.5374595238095239,Not Sustainable
Nike,Cotton,0.6595238095238094,0.0,0.4495,0.08999999999999997,0.99,0.4378047619047619,Moderately Sustainable
Nike,Nylon,0.5352380952380953,0.9375,0.972,0.6187500000000001,0.98,0.8086976190476189,Not Sustainable
Urban Outfitters,Cotton,0.07761904761904764,0.4375,0.7955000000000001,0.19999999999999996,0.895,0.4811238095238096,Moderately Sustainable
Zara,Viscose,0.7840476190476191,0.9375,0.059250000000000025,0.20750000000000002,0.45999999999999996,0.4896595238095238,Moderately Sustainable
Urban Outfitters,Nylon,0.9945238095238096,0.5,0.9425000000000001,0.37375,0.355,0.6331547619047619,Not Sustainable
Forever 21,Microfiber,0.7126190476190475,1.0,0.6214999999999999,0.97125,0.22999999999999998,0.7070738095238095,Not Sustainable
Nike,Nylon,0.4445238095238096,0.3125,0.5205,0.98875,0.08499999999999996,0.47025476190476195,Moderately Sustainable
Adidas,Linen,0.5302380952380952,0.5,0.78575,0.6300000000000001,0.9100000000000001,0.6711976190476191,Not Sustainable
Adidas,Viscose,0.6330952380952382,0.125,0.73475,0.3400000000000001,0.3800000000000001,0.4425690476190477,Moderately Sustainable
Forever 21,Synthetic_Blend,0.009523809523809545,0.5625,0.39349999999999996,0.4337500000000001,0.97,0.4738547619047619,Moderately Sustainable
Nike,Microfiber,0.3016666666666667,0.5625,0.57375,0.94875,0.6400000000000001,0.6053333333333334,Not Sustainable
Forever 21,Polyester,0.4757142857142857,0.9375,0.40674999999999994,0.8525,0.815,0.6974928571428571,Not Sustainable
Urban Outfitters,Microfiber,0.9166666666666667,0.375,0.4635,0.67875,0.05500000000000005,0.49778333333333336,Moderately Sustainable
Adidas,Synthetic_Blend,0.6838095238095239,0.1875,0.5762499999999999,0.12749999999999995,0.685,0.4520119047619048,Moderately Sustainable
Zara,Microfiber,0.8704761904761904,0.5625,0.45199999999999996,0.5562500000000001,0.585,0.6052452380952381,Not Sustainable
Urban Outfitters,Microfiber,0.15904761904761905,0.1875,0.61575,0.24249999999999994,0.4650000000000001,0.3339595238095238,Moderately Sustainable
Urban Outfitters,Synthetic_Blend,0.6678571428571429,0.375,0.11575000000000002,0.57375,0.5549999999999999,0.45747142857142864,Moderately Sustainable
Urban Outfitters,Polyester,0.6923809523809523,0.8125,0.77,0.5725,0.405,0.6504761904761904,Not Sustainable
Zara,Polyester,0.8504761904761904,0.375,0.8155000000000001,0.93875,0.7550000000000001,0.7469452380952382,Not Sustainable
Urban Outfitters,Linen,0.5909523809523809,0.5,0.80375,0.5700000000000001,0.6100000000000001,0.6149404761904762,Not Sustainable
Zara,Synthetic_Blend,0.693095238095238,0.875,0.8660000000000001,0.5987500000000001,0.07000000000000006,0.6205690476190476,Not Sustainable
Nike,Polyester,0.7019047619047618,0.6875,0.9857500000000001,0.3600000000000001,0.32499999999999996,0.6120309523809524,Not Sustainable
Nike,Polyester,0.6254761904761905,0.875,0.8315000000000001,0.41375000000000006,0.16500000000000004,0.5821452380952381,Not Sustainable
Urban Outfitters,Wool,0.9569047619047619,0.5,0.9725000000000001,0.34125000000000005,0.9550000000000001,0.7451309523809525,Not Sustainable
Nike,Organic_Cotton,0.6569047619047619,0.9375,0.39949999999999997,0.9625000000000001,0.8600000000000001,0.7632809523809524,Not Sustainable
Adidas,Cotton,0.5295238095238095,0.3125,0.003249999999999975,0.90625,0.42500000000000004,0.43530476190476186,Moderately Sustainable
Forever 21,Organic_Cotton,0.01904761904761909,0.875,0.16425,0.6012500000000001,0.935,0.5189095238095238,Not Sustainable
Adidas,Tencel,0.9259523809523809,0.75,0.5855000000000001,0.4175,0.8600000000000001,0.7077904761904762,Not Sustainable
Forever 21,Linen,0.5316666666666667,0.3125,0.7530000000000001,0.825,0.5449999999999999,0.5934333333333333,Not Sustainable
Zara,Cotton,0.8261904761904761,0.0,0.8067500000000001,0.81375,0.235,0.5363380952380952,Not Sustainable
Urban Outfitters,Wool,0.5152380952380953,0.3125,0.65675,0.9850000000000001,0.7650000000000001,0.6468976190476191,Not Sustainable
Adidas,Organic_Cotton,0.1102380952380953,0.9375,0.6174999999999999,0.50875,0.13,0.460797619047619,Moderately Sustainable
Nike,Cotton,0.9669047619047619,0.875,0.6970000000000001,0.6725000000000001,0.32499999999999996,0.7072809523809525,Not Sustainable
Nike,Linen,0.8192857142857142,0.5625,0.57775,0.08250000000000002,0.75,0.5584071428571429,Not Sustainable
Urban Outfitters,Cotton,0.6507142857142856,0.0,0.875,0.8787500000000001,0.6000000000000001,0.6008928571428572,Not Sustainable
Nike,Viscose,0.6714285714285715,0.0625,0.10125000000000006,0.4962500000000001,0.7750000000000001,0.4212857142857144,Moderately Sustainable
Nike,Microfiber,0.9290476190476191,1.0,0.06325000000000003,0.61375,0.7949999999999999,0.6802095238095238,Not Sustainable
Adidas,Cotton,0.9326190476190477,0.0625,0.021500000000000075,0.6699999999999999,0.08000000000000007,0.35332380952380954,Moderately Sustainable
Adidas,Synthetic_Blend,0.035714285714285754,0.25,0.21350000000000002,0.9862500000000001,0.6100000000000001,0.41909285714285716,Moderately Sustainable
Adidas,Recycled_Poly,0.3423809523809524,0.5,0.63825,0.3600000000000001,0.125,0.3931261904761905,Moderately Sustainable
Zara,Nylon,0.6873809523809524,0.1875,0.12074999999999991,0.825,0.885,0.5411261904761904,Not Sustainable
Forever 21,Synthetic_Blend,0.5126190476190478,0.0625,0.2530000000000001,0.08625000000000005,0.135,0.20987380952380957,Highly Sustainable
Adidas,Tencel,0.18404761904761907,0.5,0.44500000000000006,0.45625000000000004,0.7550000000000001,0.4680595238095238,Moderately Sustainable
Zara,Nylon,0.0535714285714286,0.375,0.8460000000000001,0.29499999999999993,0.72,0.4579142857142857,Moderately Sustainable
Nike,Viscose,0.8428571428571427,0.8125,0.6617500000000001,0.74125,0.32000000000000006,0.6756714285714287,Not Sustainable
Adidas,Viscose,0.36833333333333335,0.375,0.7382500000000001,0.61625,0.45500000000000007,0.5105666666666667,Not Sustainable
Nike,Recycled_Poly,0.9769047619047619,0.5625,0.39400000000000013,0.31000000000000005,0.605,0.5696809523809525,Not Sustainable
Adidas,Synthetic_Blend,0.6328571428571428,0.0625,0.75275,0.31125,0.010000000000000009,0.35387142857142856,Moderately Sustainable
Urban Outfitters,Linen,0.15452380952380956,0.875,0.58925,0.26125,0.09499999999999997,0.3950047619047619,Moderately Sustainable
Adidas,Organic_Cotton,0.6435714285714285,0.6875,0.20250000000000012,0.20124999999999993,0.54,0.45496428571428565,Moderately Sustainable
Forever 21,Viscose,0.5419047619047619,0.5625,0.6917500000000001,0.99,0.895,0.7362309523809525,Not Sustainable
Adidas,Linen,0.7695238095238095,0.875,0.7805,0.905,0.6200000000000001,0.7900047619047619,Not Sustainable
Adidas,Tencel,0.5233333333333334,0.125,0.8205,0.21875,0.6699999999999999,0.4715166666666667,Moderately Sustainable
Urban Outfitters,Recycled_Poly,0.950952380952381,0.9375,0.26325,0.63625,0.685,0.6945904761904762,Not Sustainable
Forever 21,Nylon,0.5745238095238094,0.0,0.4535,0.4850000000000001,0.9000000000000001,0.4826047619047619,Moderately Sustainable
Forever 21,Microfiber,0.7428571428571429,0.625,0.18700000000000006,0.95875,0.3600000000000001,0.5747214285714286,Not Sustainable
Nike,Linen,0.1447619047619048,1.0,0.05125000000000002,0.17999999999999994,0.020000000000000018,0.279202380952381,Moderately Sustainable
Zara,Synthetic_Blend,0.015476190476190477,0.875,0.825,0.13000000000000012,0.7250000000000001,0.5140952380952382,Not Sustainable
Adidas,Viscose,0.48619047619047623,0.4375,0.46724999999999994,0.07125000000000004,0.22999999999999998,0.33843809523809526,Moderately Sustainable
Nike,Linen,0.19428571428571434,0.5625,0.635,0.5062500000000001,0.28,0.4356071428571429,Moderately Sustainable
Nike,Polyester,0.40857142857142864,0.6875,0.21399999999999997,0.08000000000000007,0.845,0.4470142857142857,Moderately Sustainable
Zara,Nylon,0.996904761904762,0.5625,0.3780000000000001,0.5062500000000001,0.565,0.6017309523809524,Not Sustainable
Zara,Cotton,0.11214285714285716,0.0625,0.74125,0.8925000000000001,0.915,0.5446785714285715,Not Sustainable
Urban Outfitters,Synthetic_Blend,0.37166666666666665,0.125,0.92675,0.5762499999999999,0.45999999999999996,0.4919333333333332,Moderately Sustainable
Zara,Linen,0.013095238095238104,0.3125,0.96625,0.13250000000000006,0.9000000000000001,0.4648690476190477,Moderately Sustainable
Adidas,Linen,0.4602380952380953,0.9375,0.8307500000000001,0.81,0.8400000000000001,0.7756976190476191,Not Sustainable
Zara,Polyester,0.5642857142857143,0.3125,0.4235,0.19999999999999996,0.09499999999999997,0.3190571428571428,Moderately Sustainable
Forever 21,Recycled_Poly,0.509047619047619,0.0,0.0,0.53125,0.09499999999999997,0.2270595238095238,Highly Sustainable
Forever 21,Microfiber,0.5264285714285715,0.8125,0.94875,0.5150000000000001,0.06500000000000006,0.5735357142857144,Not Sustainable
Nike,Nylon,0.48666666666666664,0.625,0.5555000000000001,0.9237500000000001,0.050000000000000044,0.5281833333333333,Not Sustainable
Urban Outfitters,Nylon,0.06023809523809526,0.0625,0.9797500000000001,0.38749999999999996,0.42999999999999994,0.38399761904761903,Moderately Sustainable
Zara,Organic_Cotton,0.1364285714285714,0.1875,0.58575,0.41874999999999996,0.78,0.4216857142857142,Moderately Sustainable
Urban Outfitters,Polyester,0.9397619047619048,0.75,0.6147500000000001,0.99875,0.24,0.7086523809523811,Not Sustainable
Urban Outfitters,Linen,0.8523809523809522,0.8125,0.05075000000000007,0.41874999999999996,0.32499999999999996,0.49187619047619047,Moderately Sustainable
Nike,Microfiber,0.6178571428571429,0.9375,0.35824999999999996,0.010000000000000009,0.345,0.45372142857142855,Moderately Sustainable
Adidas,Synthetic_Blend,0.5088095238095238,0.0625,0.39600000000000013,0.7550000000000001,0.33499999999999996,0.41146190476190475,Moderately Sustainable
Forever 21,Microfiber,0.9595238095238094,0.625,0.873,0.33000000000000007,0.135,0.584504761904762,Not Sustainable
Adidas,Linen,0.21309523809523817,0.1875,0.30725,0.71875,0.71,0.4273190476190477,Moderately Sustainable
Urban Outfitters,Polyester,0.04095238095238096,0.125,0.581,0.6387499999999999,0.855,0.4481404761904762,Moderately Sustainable
Nike,Linen,0.33214285714285713,0.75,0.5035000000000001,0.9437500000000001,0.7,0.6458785714285714,Not Sustainable
Nike,Polyester,0.5280952380952382,0.5625,0.09349999999999992,0.38250000000000006,0.355,0.3843190476190476,Moderately Sustainable
Forever 21,Synthetic_Blend,0.7885714285714285,0.9375,0.80975,0.8049999999999999,0.020000000000000018,0.6721642857142857,Not Sustainable
Forever 21,Polyester,0.08500000000000002,0.125,0.33624999999999994,0.15749999999999997,0.29000000000000004,0.19874999999999998,Highly Sustainable
Forever 21,Wool,0.34476190476190477,0.8125,0.522,0.3225,0.79,0.5583523809523809,Not Sustainable
Zara,Synthetic_Blend,0.4969047619047619,0.125,0.42074999999999996,0.92875,0.72,0.5382809523809524,Not Sustainable
Forever 21,Nylon,0.2921428571428572,0.0,0.4557500000000001,0.48875,0.8400000000000001,0.41532857142857155,Moderately Sustainable
Zara,Linen,0.08595238095238095,0.8125,0.5475000000000001,0.09875,0.33499999999999996,0.3759404761904762,Moderately Sustainable
Urban Outfitters,Organic_Cotton,0.9211904761904761,0.25,0.6877500000000001,0.28875000000000006,0.76,0.5815380952380952,Not Sustainable
Urban Outfitters,Microfiber,0.20428571428571435,0.0625,0.3202499999999999,0.32125000000000004,0.15500000000000003,0.21265714285714288,Highly Sustainable
Zara,Organic_Cotton,0.0569047619047619,0.9375,0.44275,0.01750000000000007,0.09999999999999998,0.3109309523809524,Moderately Sustainable
Nike,Nylon,0.011428571428571455,0.0,0.9205000000000001,0.57375,0.605,0.42213571428571434,Moderately Sustainable
Nike,Recycled_Poly,0.5538095238095238,0.6875,0.3712500000000001,0.58375,0.5549999999999999,0.5502619047619047,Not Sustainable
Forever 21,Wool,0.9423809523809523,0.9375,0.8182500000000001,0.057499999999999996,0.55,0.6611261904761905,Not Sustainable
Urban Outfitters,Recycled_Poly,0.3107142857142858,0.3125,0.5665,0.97125,0.29499999999999993,0.49119285714285715,Moderately Sustainable
Forever 21,Nylon,0.4002380952380952,0.0,0.97325,0.8125,0.7550000000000001,0.5881976190476191,Not Sustainable
Zara,Organic_Cotton,0.8823809523809523,0.3125,0.7630000000000001,0.4650000000000001,0.7949999999999999,0.6435761904761905,Not Sustainable
Forever 21,Cotton,0.8245238095238094,0.875,0.9332500000000001,0.3587500000000001,1.0,0.798304761904762,Not Sustainable
Forever 21,Wool,0.19928571428571434,0.3125,0.7032499999999999,0.9850000000000001,0.05500000000000005,0.4510071428571429,Moderately Sustainable
Forever 21,Viscose,0.5588095238095239,0.875,0.643,0.98875,0.5,0.7131119047619048,Not Sustainable
Forever 21,Tencel,0.1766666666666667,0.3125,0.6872500000000001,0.99,0.20999999999999996,0.47528333333333334,Moderately Sustainable
Urban Outfitters,Recycled_Poly,0.42142857142857143,0.8125,0.09824999999999995,0.95,0.015000000000000013,0.4594357142857143,Moderately Sustainable
Forever 21,Polyester,0.6976190476190476,0.9375,0.8435000000000001,0.84125,0.04500000000000004,0.6729738095238095,Not Sustainable
Urban Outfitters,Wool,0.09214285714285714,0.75,0.7355,0.3075000000000001,0.585,0.49402857142857143,Moderately Sustainable
Adidas,Organic_Cotton,0.6859523809523809,0.1875,0.3255000000000001,0.15749999999999997,0.5,0.37129047619047617,Moderately Sustainable
Urban Outfitters,Nylon,0.8061904761904761,0.25,0.5862499999999999,0.51875,0.43999999999999995,0.5202380952380952,Not Sustainable
Urban Outfitters,Cotton,0.10595238095238096,0.25,0.79925,0.45999999999999996,0.31000000000000005,0.3850404761904762,Moderately Sustainable
Forever 21,Linen,0.2814285714285714,0.0625,0.6335,0.18874999999999997,0.22499999999999998,0.27823571428571425,Moderately Sustainable
Nike,Organic_Cotton,0.038095238095238126,0.75,0.629,0.3425,0.020000000000000018,0.35591904761904763,Moderately Sustainable
Urban Outfitters,Tencel,0.3983333333333334,0.9375,0.933,0.12375000000000003,0.685,0.6155166666666667,Not Sustainable
Nike,Nylon,0.0990476190476191,0.0,0.4475,0.49750000000000005,0.4099999999999999,0.2908095238095238,Moderately Sustainable
Nike,Tencel,0.46976190476190477,0.4375,0.9775,0.03375000000000006,0.9650000000000001,0.576702380952381,Not Sustainable
Nike,Microfiber,0.4390476190476191,0.625,0.8565,0.83125,0.9100000000000001,0.7323595238095238,Not Sustainable
Zara,Tencel,0.9683333333333333,0.0625,0.393,0.35250000000000004,0.72,0.49926666666666664,Moderately Sustainable
Adidas,Linen,0.010238095238095268,0.5625,0.28925,0.5974999999999999,0.78,0.44789761904761904,Moderately Sustainable
Nike,Tencel,0.11238095238095241,0.5,0.4810000000000001,0.018750000000000044,0.16000000000000003,0.25442619047619053,Moderately Sustainable
Forever 21,Viscose,0.3116666666666667,0.875,0.4355,0.33624999999999994,0.47,0.48568333333333336,Moderately Sustainable
Adidas,Polyester,0.6252380952380951,0.0625,0.9185000000000001,0.1512500000000001,0.7949999999999999,0.510497619047619,Not Sustainable
Nike,Linen,0.5826190476190476,0.9375,0.21475,0.6937500000000001,0.6500000000000001,0.6157238095238096,Not Sustainable
Forever 21,Synthetic_Blend,0.9452380952380952,0.5625,0.02475000000000005,0.48875,0.20000000000000007,0.44424761904761906,Moderately Sustainable
Adidas,Tencel,0.0050000000000000044,0.875,0.16749999999999998,0.43999999999999995,0.40000000000000013,0.3775,Moderately Sustainable
Adidas,Polyester,0.2730952380952381,0.6875,0.07450000000000001,0.40874999999999995,0.47,0.3827690476190476,Moderately Sustainable
Zara,Cotton,0.3061904761904762,0.5,0.47924999999999995,0.10250000000000004,0.11499999999999999,0.3005880952380952,Moderately Sustainable
Forever 21,Tencel,0.6738095238095239,0.0,0.73675,0.46250000000000013,0.15500000000000003,0.4056119047619048,Moderately Sustainable
Forever 21,Nylon,0.5211904761904762,0.125,0.5250000000000001,0.03125,0.45500000000000007,0.3314880952380953,Moderately Sustainable
Nike,Nylon,0.04285714285714287,0.0,0.5042500000000001,0.33000000000000007,0.8049999999999999,0.3364214285714286,Moderately Sustainable
Nike,Organic_Cotton,0.6459523809523808,0.8125,0.59425,0.7725,0.27,0.6190404761904762,Not Sustainable
Adidas,Linen,0.28357142857142864,0.75,0.575,0.73125,0.7450000000000001,0.6169642857142857,Not Sustainable
Urban Outfitters,Cotton,0.9078571428571429,0.375,0.04299999999999993,0.7250000000000001,0.19000000000000006,0.44817142857142855,Moderately Sustainable
Nike,Recycled_Poly,0.09428571428571436,0.75,0.05225000000000013,0.46875,0.5250000000000001,0.3780571428571429,Moderately Sustainable
Urban Outfitters,Polyester,0.15785714285714286,0.25,0.3087500000000001,0.15749999999999997,0.26,0.2268214285714286,Highly Sustainable
Adidas,Viscose,0.1688095238095238,0.25,0.6605000000000001,0.40000000000000013,0.685,0.4328619047619048,Moderately Sustainable
Forever 21,Cotton,0.7592857142857143,0.5625,0.8905000000000001,0.24249999999999994,0.55,0.6009571428571429,Not Sustainable
Adidas,Microfiber,0.3802380952380952,0.125,0.6735,0.3912500000000001,0.9450000000000001,0.5029976190476191,Not Sustainable
Forever 21,Synthetic_Blend,0.8204761904761904,0.1875,0.3767499999999999,0.040000000000000036,0.9650000000000001,0.4779452380952381,Moderately Sustainable
Forever 21,Organic_Cotton,0.5723809523809524,0.75,0.718,0.2975000000000001,0.835,0.6345761904761906,Not Sustainable
Forever 21,Linen,0.934047619047619,0.8125,0.79975,0.29125,0.30499999999999994,0.6285095238095237,Not Sustainable
Zara,Recycled_Poly,0.015238095238095273,0.5,0.1592500000000001,0.26875000000000004,0.30499999999999994,0.24964761904761906,Highly Sustainable
Forever 21,Tencel,0.20214285714285712,0.75,0.0040000000000000036,0.9824999999999999,0.18500000000000005,0.42472857142857146,Moderately Sustainable
Zara,Viscose,0.9666666666666666,0.0,0.26449999999999996,0.006249999999999978,0.030000000000000027,0.2534833333333333,Moderately Sustainable
Adidas,Tencel,0.7402380952380951,0.8125,0.52725,0.38749999999999996,0.595,0.612497619047619,Not Sustainable
Urban Outfitters,Wool,0.7580952380952382,0.0625,0.7557500000000001,0.20500000000000007,0.5900000000000001,0.4742690476190477,Moderately Sustainable
Urban Outfitters,Tencel,0.8161904761904761,0.8125,0.20724999999999993,0.52875,0.6400000000000001,0.6009380952380952,Not Sustainable
Nike,Cotton,0.37738095238095243,1.0,0.059250000000000025,0.71,0.99,0.6273261904761904,Not Sustainable
Adidas,Cotton,0.0840476190476191,0.875,0.03025000000000011,0.11875000000000002,0.7750000000000001,0.3766095238095239,Moderately Sustainable
Forever 21,Recycled_Poly,0.9052380952380952,0.9375,0.0515000000000001,0.8075000000000001,0.875,0.7153476190476191,Not Sustainable
Nike,Nylon,0.7726190476190475,0.25,0.10675000000000012,0.003750000000000031,0.72,0.3706238095238095,Moderately Sustainable
